frame,landmark_id,x,y,frame_width,frame_height
187,0,695,599,1080,1920
187,1,679,576,1080,1920
187,2,675,576,1080,1920
187,3,671,576,1080,1920
187,4,679,574,1080,1920
187,5,676,574,1080,1920
187,6,672,573,1080,1920
187,7,637,583,1080,1920
187,8,646,581,1080,1920
187,9,681,622,1080,1920
187,10,681,619,1080,1920
187,11,581,709,1080,1920
187,12,619,681,1080,1920
187,13,567,914,1080,1920
187,14,613,899,1080,1920
187,15,595,1100,1080,1920
187,16,662,1081,1080,1920
187,17,603,1157,1080,1920
187,18,662,1143,1080,1920
187,19,622,1157,1080,1920
187,20,678,1144,1080,1920
187,21,621,1136,1080,1920
187,22,679,1126,1080,1920
187,23,594,1112,1080,1920
187,24,625,1106,1080,1920
187,25,625,1424,1080,1920
187,26,620,1453,1080,1920
187,27,625,1710,1080,1920
187,28,623,1780,1080,1920
187,29,599,1751,1080,1920
187,30,601,1842,1080,1920
187,31,756,1743,1080,1920
187,32,788,1839,1080,1920
188,0,695,599,1080,1920
188,1,679,576,1080,1920
188,2,675,576,1080,1920
188,3,671,576,1080,1920
188,4,679,574,1080,1920
188,5,676,574,1080,1920
188,6,673,573,1080,1920
188,7,638,583,1080,1920
188,8,647,581,1080,1920
188,9,681,622,1080,1920
188,10,682,619,1080,1920
188,11,584,709,1080,1920
188,12,619,682,1080,1920
188,13,571,913,1080,1920
188,14,612,899,1080,1920
188,15,596,1100,1080,1920
188,16,662,1081,1080,1920
188,17,603,1156,1080,1920
188,18,663,1143,1080,1920
188,19,622,1157,1080,1920
188,20,678,1143,1080,1920
188,21,621,1136,1080,1920
188,22,679,1125,1080,1920
188,23,594,1113,1080,1920
188,24,623,1106,1080,1920
188,25,625,1422,1080,1920
188,26,621,1453,1080,1920
188,27,624,1708,1080,1920
188,28,624,1779,1080,1920
188,29,598,1750,1080,1920
188,30,601,1842,1080,1920
188,31,756,1741,1080,1920
188,32,788,1837,1080,1920
189,0,695,599,1080,1920
189,1,679,576,1080,1920
189,2,676,576,1080,1920
189,3,671,576,1080,1920
189,4,680,575,1080,1920
189,5,677,574,1080,1920
189,6,674,573,1080,1920
189,7,639,583,1080,1920
189,8,648,581,1080,1920
189,9,682,622,1080,1920
189,10,682,619,1080,1920
189,11,584,708,1080,1920
189,12,620,682,1080,1920
189,13,570,912,1080,1920
189,14,613,900,1080,1920
189,15,596,1100,1080,1920
189,16,664,1081,1080,1920
189,17,604,1156,1080,1920
189,18,665,1143,1080,1920
189,19,622,1157,1080,1920
189,20,680,1143,1080,1920
189,21,621,1136,1080,1920
189,22,680,1126,1080,1920
189,23,593,1113,1080,1920
189,24,621,1108,1080,1920
189,25,626,1422,1080,1920
189,26,621,1454,1080,1920
189,27,624,1707,1080,1920
189,28,624,1780,1080,1920
189,29,598,1747,1080,1920
189,30,601,1843,1080,1920
189,31,755,1739,1080,1920
189,32,788,1838,1080,1920
190,0,696,599,1080,1920
190,1,681,576,1080,1920
190,2,677,576,1080,1920
190,3,673,576,1080,1920
190,4,682,575,1080,1920
190,5,679,574,1080,1920
190,6,676,573,1080,1920
190,7,640,583,1080,1920
190,8,651,581,1080,1920
190,9,683,622,1080,1920
190,10,683,619,1080,1920
190,11,584,708,1080,1920
190,12,620,682,1080,1920
190,13,569,913,1080,1920
190,14,613,900,1080,1920
190,15,596,1103,1080,1920
190,16,665,1081,1080,1920
190,17,599,1157,1080,1920
190,18,669,1143,1080,1920
190,19,622,1158,1080,1920
190,20,683,1143,1080,1920
190,21,621,1139,1080,1920
190,22,683,1126,1080,1920
190,23,592,1113,1080,1920
190,24,619,1107,1080,1920
190,25,628,1422,1080,1920
190,26,621,1454,1080,1920
190,27,625,1710,1080,1920
190,28,624,1786,1080,1920
190,29,598,1751,1080,1920
190,30,602,1845,1080,1920
190,31,756,1742,1080,1920
190,32,791,1843,1080,1920
191,0,698,599,1080,1920
191,1,683,577,1080,1920
191,2,679,577,1080,1920
191,3,674,577,1080,1920
191,4,684,575,1080,1920
191,5,681,575,1080,1920
191,6,678,574,1080,1920
191,7,642,583,1080,1920
191,8,651,581,1080,1920
191,9,684,623,1080,1920
191,10,684,620,1080,1920
191,11,584,708,1080,1920
191,12,620,682,1080,1920
191,13,570,914,1080,1920
191,14,614,900,1080,1920
191,15,596,1108,1080,1920
191,16,676,1081,1080,1920
191,17,600,1159,1080,1920
191,18,684,1143,1080,1920
191,19,622,1160,1080,1920
191,20,698,1143,1080,1920
191,21,621,1142,1080,1920
191,22,695,1126,1080,1920
191,23,592,1113,1080,1920
191,24,616,1106,1080,1920
191,25,633,1420,1080,1920
191,26,622,1454,1080,1920
191,27,625,1710,1080,1920
191,28,624,1788,1080,1920
191,29,599,1750,1080,1920
191,30,602,1845,1080,1920
191,31,756,1741,1080,1920
191,32,795,1844,1080,1920
192,0,701,600,1080,1920
192,1,687,577,1080,1920
192,2,683,577,1080,1920
192,3,679,577,1080,1920
192,4,687,576,1080,1920
192,5,684,575,1080,1920
192,6,680,574,1080,1920
192,7,646,584,1080,1920
192,8,653,582,1080,1920
192,9,688,623,1080,1920
192,10,687,620,1080,1920
192,11,586,709,1080,1920
192,12,620,684,1080,1920
192,13,576,918,1080,1920
192,14,621,901,1080,1920
192,15,597,1107,1080,1920
192,16,699,1081,1080,1920
192,17,620,1158,1080,1920
192,18,711,1143,1080,1920
192,19,623,1156,1080,1920
192,20,724,1143,1080,1920
192,21,621,1140,1080,1920
192,22,722,1126,1080,1920
192,23,594,1108,1080,1920
192,24,616,1100,1080,1920
192,25,637,1415,1080,1920
192,26,624,1445,1080,1920
192,27,626,1709,1080,1920
192,28,624,1783,1080,1920
192,29,600,1750,1080,1920
192,30,602,1844,1080,1920
192,31,760,1741,1080,1920
192,32,794,1842,1080,1920
193,0,705,600,1080,1920
193,1,691,578,1080,1920
193,2,688,578,1080,1920
193,3,684,578,1080,1920
193,4,691,576,1080,1920
193,5,687,576,1080,1920
193,6,683,575,1080,1920
193,7,652,585,1080,1920
193,8,656,583,1080,1920
193,9,692,623,1080,1920
193,10,690,620,1080,1920
193,11,592,713,1080,1920
193,12,619,689,1080,1920
193,13,592,924,1080,1920
193,14,631,903,1080,1920
193,15,643,1107,1080,1920
193,16,732,1082,1080,1920
193,17,645,1157,1080,1920
193,18,743,1143,1080,1920
193,19,668,1156,1080,1920
193,20,753,1143,1080,1920
193,21,657,1140,1080,1920
193,22,750,1125,1080,1920
193,23,599,1105,1080,1920
193,24,613,1097,1080,1920
193,25,642,1409,1080,1920
193,26,631,1440,1080,1920
193,27,627,1708,1080,1920
193,28,625,1781,1080,1920
193,29,601,1749,1080,1920
193,30,602,1842,1080,1920
193,31,761,1741,1080,1920
193,32,794,1840,1080,1920
194,0,709,601,1080,1920
194,1,695,579,1080,1920
194,2,692,579,1080,1920
194,3,688,579,1080,1920
194,4,694,577,1080,1920
194,5,691,576,1080,1920
194,6,687,575,1080,1920
194,7,656,585,1080,1920
194,8,659,583,1080,1920
194,9,695,624,1080,1920
194,10,693,621,1080,1920
194,11,597,715,1080,1920
194,12,616,690,1080,1920
194,13,611,929,1080,1920
194,14,642,903,1080,1920
194,15,673,1107,1080,1920
194,16,757,1080,1080,1920
194,17,688,1156,1080,1920
194,18,771,1139,1080,1920
194,19,702,1156,1080,1920
194,20,782,1137,1080,1920
194,21,700,1139,1080,1920
194,22,777,1121,1080,1920
194,23,600,1104,1080,1920
194,24,605,1096,1080,1920
194,25,643,1408,1080,1920
194,26,637,1437,1080,1920
194,27,627,1708,1080,1920
194,28,625,1781,1080,1920
194,29,602,1750,1080,1920
194,30,602,1842,1080,1920
194,31,765,1745,1080,1920
194,32,788,1848,1080,1920
195,0,715,604,1080,1920
195,1,703,582,1080,1920
195,2,700,582,1080,1920
195,3,696,582,1080,1920
195,4,702,580,1080,1920
195,5,699,578,1080,1920
195,6,695,577,1080,1920
195,7,664,586,1080,1920
195,8,665,584,1080,1920
195,9,701,626,1080,1920
195,10,699,623,1080,1920
195,11,601,720,1080,1920
195,12,615,694,1080,1920
195,13,628,940,1080,1920
195,14,675,903,1080,1920
195,15,731,1097,1080,1920
195,16,805,1073,1080,1920
195,17,754,1136,1080,1920
195,18,829,1119,1080,1920
195,19,765,1136,1080,1920
195,20,836,1114,1080,1920
195,21,759,1122,1080,1920
195,22,827,1101,1080,1920
195,23,599,1102,1080,1920
195,24,592,1096,1080,1920
195,25,651,1398,1080,1920
195,26,644,1431,1080,1920
195,27,628,1699,1080,1920
195,28,626,1780,1080,1920
195,29,602,1739,1080,1920
195,30,602,1842,1080,1920
195,31,765,1740,1080,1920
195,32,791,1850,1080,1920
196,0,724,606,1080,1920
196,1,711,584,1080,1920
196,2,708,584,1080,1920
196,3,704,584,1080,1920
196,4,711,582,1080,1920
196,5,708,581,1080,1920
196,6,704,579,1080,1920
196,7,672,587,1080,1920
196,8,674,585,1080,1920
196,9,708,629,1080,1920
196,10,708,625,1080,1920
196,11,601,726,1080,1920
196,12,615,696,1080,1920
196,13,637,948,1080,1920
196,14,693,902,1080,1920
196,15,757,1087,1080,1920
196,16,844,1059,1080,1920
196,17,783,1118,1080,1920
196,18,876,1097,1080,1920
196,19,805,1114,1080,1920
196,20,881,1092,1080,1920
196,21,797,1102,1080,1920
196,22,869,1082,1080,1920
196,23,593,1102,1080,1920
196,24,583,1096,1080,1920
196,25,654,1394,1080,1920
196,26,649,1426,1080,1920
196,27,628,1699,1080,1920
196,28,627,1780,1080,1920
196,29,602,1741,1080,1920
196,30,603,1842,1080,1920
196,31,766,1743,1080,1920
196,32,792,1850,1080,1920
197,0,728,622,1080,1920
197,1,718,598,1080,1920
197,2,714,597,1080,1920
197,3,710,597,1080,1920
197,4,718,596,1080,1920
197,5,715,594,1080,1920
197,6,711,592,1080,1920
197,7,678,597,1080,1920
197,8,680,596,1080,1920
197,9,713,644,1080,1920
197,10,713,640,1080,1920
197,11,601,739,1080,1920
197,12,616,704,1080,1920
197,13,641,950,1080,1920
197,14,710,901,1080,1920
197,15,772,1072,1080,1920
197,16,869,1041,1080,1920
197,17,806,1095,1080,1920
197,18,896,1072,1080,1920
197,19,823,1089,1080,1920
197,20,895,1068,1080,1920
197,21,813,1079,1080,1920
197,22,886,1060,1080,1920
197,23,586,1103,1080,1920
197,24,575,1098,1080,1920
197,25,653,1395,1080,1920
197,26,664,1427,1080,1920
197,27,628,1700,1080,1920
197,28,629,1781,1080,1920
197,29,601,1744,1080,1920
197,30,603,1842,1080,1920
197,31,765,1747,1080,1920
197,32,792,1850,1080,1920
198,0,728,641,1080,1920
198,1,719,615,1080,1920
198,2,716,614,1080,1920
198,3,712,612,1080,1920
198,4,720,613,1080,1920
198,5,717,612,1080,1920
198,6,714,610,1080,1920
198,7,680,613,1080,1920
198,8,683,613,1080,1920
198,9,714,660,1080,1920
198,10,714,657,1080,1920
198,11,600,745,1080,1920
198,12,620,718,1080,1920
198,13,665,941,1080,1920
198,14,733,901,1080,1920
198,15,805,1032,1080,1920
198,16,898,1014,1080,1920
198,17,847,1043,1080,1920
198,18,925,1037,1080,1920
198,19,854,1038,1080,1920
198,20,928,1032,1080,1920
198,21,844,1034,1080,1920
198,22,918,1026,1080,1920
198,23,578,1106,1080,1920
198,24,568,1111,1080,1920
198,25,656,1396,1080,1920
198,26,677,1428,1080,1920
198,27,627,1700,1080,1920
198,28,634,1789,1080,1920
198,29,599,1744,1080,1920
198,30,605,1845,1080,1920
198,31,758,1747,1080,1920
198,32,792,1850,1080,1920
199,0,730,661,1080,1920
199,1,722,633,1080,1920
199,2,719,632,1080,1920
199,3,715,630,1080,1920
199,4,722,630,1080,1920
199,5,720,628,1080,1920
199,6,717,625,1080,1920
199,7,684,629,1080,1920
199,8,689,628,1080,1920
199,9,716,680,1080,1920
199,10,716,676,1080,1920
199,11,601,762,1080,1920
199,12,626,727,1080,1920
199,13,675,950,1080,1920
199,14,735,902,1080,1920
199,15,837,1021,1080,1920
199,16,912,982,1080,1920
199,17,879,1034,1080,1920
199,18,945,1008,1080,1920
199,19,887,1026,1080,1920
199,20,946,1002,1080,1920
199,21,878,1021,1080,1920
199,22,935,995,1080,1920
199,23,570,1113,1080,1920
199,24,562,1118,1080,1920
199,25,669,1397,1080,1920
199,26,693,1430,1080,1920
199,27,630,1699,1080,1920
199,28,634,1796,1080,1920
199,29,600,1740,1080,1920
199,30,604,1847,1080,1920
199,31,757,1747,1080,1920
199,32,792,1850,1080,1920
200,0,732,677,1080,1920
200,1,725,649,1080,1920
200,2,722,648,1080,1920
200,3,719,646,1080,1920
200,4,725,646,1080,1920
200,5,722,643,1080,1920
200,6,719,640,1080,1920
200,7,689,645,1080,1920
200,8,693,643,1080,1920
200,9,719,697,1080,1920
200,10,718,693,1080,1920
200,11,603,777,1080,1920
200,12,631,737,1080,1920
200,13,684,961,1080,1920
200,14,742,902,1080,1920
200,15,859,1002,1080,1920
200,16,926,964,1080,1920
200,17,895,1008,1080,1920
200,18,962,982,1080,1920
200,19,905,999,1080,1920
200,20,960,975,1080,1920
200,21,897,997,1080,1920
200,22,949,970,1080,1920
200,23,562,1141,1080,1920
200,24,553,1147,1080,1920
200,25,684,1397,1080,1920
200,26,712,1434,1080,1920
200,27,635,1699,1080,1920
200,28,635,1795,1080,1920
200,29,602,1739,1080,1920
200,30,604,1846,1080,1920
200,31,757,1747,1080,1920
200,32,787,1851,1080,1920
201,0,736,701,1080,1920
201,1,730,672,1080,1920
201,2,727,671,1080,1920
201,3,723,669,1080,1920
201,4,730,670,1080,1920
201,5,727,667,1080,1920
201,6,724,664,1080,1920
201,7,696,668,1080,1920
201,8,699,666,1080,1920
201,9,722,720,1080,1920
201,10,721,716,1080,1920
201,11,607,804,1080,1920
201,12,637,756,1080,1920
201,13,697,979,1080,1920
201,14,751,906,1080,1920
201,15,869,991,1080,1920
201,16,945,952,1080,1920
201,17,901,986,1080,1920
201,18,973,958,1080,1920
201,19,908,974,1080,1920
201,20,968,951,1080,1920
201,21,904,979,1080,1920
201,22,960,952,1080,1920
201,23,550,1158,1080,1920
201,24,543,1160,1080,1920
201,25,709,1403,1080,1920
201,26,729,1438,1080,1920
201,27,640,1707,1080,1920
201,28,637,1796,1080,1920
201,29,605,1746,1080,1920
201,30,605,1846,1080,1920
201,31,757,1749,1080,1920
201,32,787,1851,1080,1920
202,0,743,725,1080,1920
202,1,737,697,1080,1920
202,2,734,695,1080,1920
202,3,731,694,1080,1920
202,4,735,695,1080,1920
202,5,732,693,1080,1920
202,6,729,690,1080,1920
202,7,701,695,1080,1920
202,8,701,693,1080,1920
202,9,729,745,1080,1920
202,10,727,742,1080,1920
202,11,613,830,1080,1920
202,12,639,779,1080,1920
202,13,714,996,1080,1920
202,14,763,916,1080,1920
202,15,862,968,1080,1920
202,16,945,933,1080,1920
202,17,899,960,1080,1920
202,18,979,937,1080,1920
202,19,910,945,1080,1920
202,20,973,926,1080,1920
202,21,903,947,1080,1920
202,22,962,927,1080,1920
202,23,542,1180,1080,1920
202,24,532,1184,1080,1920
202,25,716,1409,1080,1920
202,26,744,1442,1080,1920
202,27,642,1708,1080,1920
202,28,646,1795,1080,1920
202,29,606,1748,1080,1920
202,30,609,1846,1080,1920
202,31,756,1750,1080,1920
202,32,787,1846,1080,1920
203,0,752,751,1080,1920
203,1,744,723,1080,1920
203,2,741,722,1080,1920
203,3,737,721,1080,1920
203,4,743,722,1080,1920
203,5,740,720,1080,1920
203,6,736,718,1080,1920
203,7,705,724,1080,1920
203,8,707,721,1080,1920
203,9,738,769,1080,1920
203,10,737,767,1080,1920
203,11,614,849,1080,1920
203,12,650,807,1080,1920
203,13,724,1016,1080,1920
203,14,777,948,1080,1920
203,15,855,961,1080,1920
203,16,934,930,1080,1920
203,17,888,938,1080,1920
203,18,970,922,1080,1920
203,19,898,925,1080,1920
203,20,961,910,1080,1920
203,21,890,935,1080,1920
203,22,952,914,1080,1920
203,23,521,1205,1080,1920
203,24,530,1214,1080,1920
203,25,712,1418,1080,1920
203,26,765,1447,1080,1920
203,27,640,1703,1080,1920
203,28,649,1787,1080,1920
203,29,597,1739,1080,1920
203,30,608,1840,1080,1920
203,31,740,1737,1080,1920
203,32,786,1833,1080,1920
204,0,755,775,1080,1920
204,1,747,750,1080,1920
204,2,744,749,1080,1920
204,3,740,748,1080,1920
204,4,747,749,1080,1920
204,5,744,747,1080,1920
204,6,740,746,1080,1920
204,7,707,751,1080,1920
204,8,710,748,1080,1920
204,9,741,794,1080,1920
204,10,740,792,1080,1920
204,11,615,877,1080,1920
204,12,655,837,1080,1920
204,13,756,1035,1080,1920
204,14,803,987,1080,1920
204,15,880,960,1080,1920
204,16,926,928,1080,1920
204,17,906,929,1080,1920
204,18,955,909,1080,1920
204,19,905,917,1080,1920
204,20,945,901,1080,1920
204,21,895,927,1080,1920
204,22,935,908,1080,1920
204,23,515,1231,1080,1920
204,24,520,1239,1080,1920
204,25,719,1445,1080,1920
204,26,780,1456,1080,1920
204,27,640,1703,1080,1920
204,28,649,1780,1080,1920
204,29,598,1739,1080,1920
204,30,607,1834,1080,1920
204,31,740,1746,1080,1920
204,32,778,1832,1080,1920
205,0,761,793,1080,1920
205,1,752,765,1080,1920
205,2,748,764,1080,1920
205,3,744,764,1080,1920
205,4,752,765,1080,1920
205,5,750,763,1080,1920
205,6,747,762,1080,1920
205,7,712,770,1080,1920
205,8,719,768,1080,1920
205,9,746,815,1080,1920
205,10,746,813,1080,1920
205,11,619,895,1080,1920
205,12,672,868,1080,1920
205,13,768,1038,1080,1920
205,14,823,1001,1080,1920
205,15,889,968,1080,1920
205,16,919,936,1080,1920
205,17,911,932,1080,1920
205,18,947,908,1080,1920
205,19,908,920,1080,1920
205,20,938,901,1080,1920
205,21,900,930,1080,1920
205,22,929,912,1080,1920
205,23,512,1255,1080,1920
205,24,523,1268,1080,1920
205,25,713,1441,1080,1920
205,26,786,1457,1080,1920
205,27,637,1700,1080,1920
205,28,663,1779,1080,1920
205,29,597,1738,1080,1920
205,30,620,1829,1080,1920
205,31,734,1743,1080,1920
205,32,785,1824,1080,1920
206,0,768,826,1080,1920
206,1,761,797,1080,1920
206,2,758,796,1080,1920
206,3,755,795,1080,1920
206,4,761,796,1080,1920
206,5,758,795,1080,1920
206,6,755,795,1080,1920
206,7,721,799,1080,1920
206,8,725,800,1080,1920
206,9,753,850,1080,1920
206,10,751,849,1080,1920
206,11,623,921,1080,1920
206,12,675,905,1080,1920
206,13,783,1034,1080,1920
206,14,849,1019,1080,1920
206,15,891,958,1080,1920
206,16,914,936,1080,1920
206,17,907,931,1080,1920
206,18,943,905,1080,1920
206,19,902,922,1080,1920
206,20,924,901,1080,1920
206,21,896,931,1080,1920
206,22,912,912,1080,1920
206,23,510,1271,1080,1920
206,24,512,1294,1080,1920
206,25,729,1438,1080,1920
206,26,788,1464,1080,1920
206,27,637,1686,1080,1920
206,28,662,1781,1080,1920
206,29,597,1725,1080,1920
206,30,620,1829,1080,1920
206,31,737,1732,1080,1920
206,32,787,1824,1080,1920
207,0,770,854,1080,1920
207,1,763,826,1080,1920
207,2,760,824,1080,1920
207,3,757,823,1080,1920
207,4,763,826,1080,1920
207,5,761,825,1080,1920
207,6,758,824,1080,1920
207,7,724,827,1080,1920
207,8,728,830,1080,1920
207,9,756,875,1080,1920
207,10,754,876,1080,1920
207,11,623,954,1080,1920
207,12,687,938,1080,1920
207,13,776,1048,1080,1920
207,14,883,1039,1080,1920
207,15,885,967,1080,1920
207,16,911,939,1080,1920
207,17,899,938,1080,1920
207,18,939,903,1080,1920
207,19,895,932,1080,1920
207,20,914,903,1080,1920
207,21,889,943,1080,1920
207,22,903,916,1080,1920
207,23,498,1289,1080,1920
207,24,510,1311,1080,1920
207,25,742,1436,1080,1920
207,26,799,1463,1080,1920
207,27,637,1685,1080,1920
207,28,661,1776,1080,1920
207,29,596,1723,1080,1920
207,30,619,1821,1080,1920
207,31,732,1732,1080,1920
207,32,779,1814,1080,1920
208,0,780,881,1080,1920
208,1,775,856,1080,1920
208,2,772,854,1080,1920
208,3,768,853,1080,1920
208,4,774,856,1080,1920
208,5,771,855,1080,1920
208,6,768,853,1080,1920
208,7,732,855,1080,1920
208,8,735,856,1080,1920
208,9,765,901,1080,1920
208,10,762,901,1080,1920
208,11,632,982,1080,1920
208,12,685,964,1080,1920
208,13,792,1067,1080,1920
208,14,904,1052,1080,1920
208,15,883,970,1080,1920
208,16,909,941,1080,1920
208,17,895,933,1080,1920
208,18,934,906,1080,1920
208,19,891,931,1080,1920
208,20,904,907,1080,1920
208,21,885,946,1080,1920
208,22,894,921,1080,1920
208,23,499,1305,1080,1920
208,24,508,1325,1080,1920
208,25,755,1440,1080,1920
208,26,804,1465,1080,1920
208,27,640,1687,1080,1920
208,28,660,1783,1080,1920
208,29,596,1724,1080,1920
208,30,618,1828,1080,1920
208,31,732,1735,1080,1920
208,32,776,1825,1080,1920
209,0,787,898,1080,1920
209,1,779,873,1080,1920
209,2,776,872,1080,1920
209,3,772,871,1080,1920
209,4,780,874,1080,1920
209,5,777,873,1080,1920
209,6,774,872,1080,1920
209,7,735,875,1080,1920
209,8,739,878,1080,1920
209,9,772,920,1080,1920
209,10,770,920,1080,1920
209,11,640,1002,1080,1920
209,12,699,987,1080,1920
209,13,802,1077,1080,1920
209,14,921,1068,1080,1920
209,15,879,972,1080,1920
209,16,908,953,1080,1920
209,17,892,941,1080,1920
209,18,923,915,1080,1920
209,19,884,938,1080,1920
209,20,894,912,1080,1920
209,21,879,950,1080,1920
209,22,885,928,1080,1920
209,23,501,1317,1080,1920
209,24,511,1335,1080,1920
209,25,755,1438,1080,1920
209,26,810,1465,1080,1920
209,27,643,1693,1080,1920
209,28,660,1781,1080,1920
209,29,603,1727,1080,1920
209,30,618,1824,1080,1920
209,31,733,1739,1080,1920
209,32,772,1824,1080,1920
210,0,801,914,1080,1920
210,1,791,892,1080,1920
210,2,787,891,1080,1920
210,3,783,890,1080,1920
210,4,791,891,1080,1920
210,5,787,890,1080,1920
210,6,784,889,1080,1920
210,7,745,895,1080,1920
210,8,748,896,1080,1920
210,9,786,938,1080,1920
210,10,784,938,1080,1920
210,11,654,1020,1080,1920
210,12,708,1002,1080,1920
210,13,829,1092,1080,1920
210,14,925,1086,1080,1920
210,15,880,983,1080,1920
210,16,907,969,1080,1920
210,17,890,945,1080,1920
210,18,916,920,1080,1920
210,19,871,940,1080,1920
210,20,879,921,1080,1920
210,21,864,955,1080,1920
210,22,871,940,1080,1920
210,23,504,1326,1080,1920
210,24,513,1342,1080,1920
210,25,758,1437,1080,1920
210,26,812,1467,1080,1920
210,27,646,1697,1080,1920
210,28,660,1781,1080,1920
210,29,606,1731,1080,1920
210,30,615,1822,1080,1920
210,31,739,1740,1080,1920
210,32,756,1829,1080,1920
211,0,810,942,1080,1920
211,1,802,918,1080,1920
211,2,798,917,1080,1920
211,3,794,916,1080,1920
211,4,800,917,1080,1920
211,5,796,916,1080,1920
211,6,791,914,1080,1920
211,7,753,918,1080,1920
211,8,754,917,1080,1920
211,9,794,966,1080,1920
211,10,791,965,1080,1920
211,11,656,1040,1080,1920
211,12,709,1020,1080,1920
211,13,833,1114,1080,1920
211,14,933,1102,1080,1920
211,15,879,1005,1080,1920
211,16,907,991,1080,1920
211,17,889,968,1080,1920
211,18,912,947,1080,1920
211,19,866,963,1080,1920
211,20,877,946,1080,1920
211,21,859,979,1080,1920
211,22,868,961,1080,1920
211,23,497,1348,1080,1920
211,24,512,1358,1080,1920
211,25,750,1456,1080,1920
211,26,815,1470,1080,1920
211,27,642,1714,1080,1920
211,28,667,1778,1080,1920
211,29,604,1753,1080,1920
211,30,620,1816,1080,1920
211,31,732,1746,1080,1920
211,32,760,1823,1080,1920
212,0,810,960,1080,1920
212,1,800,934,1080,1920
212,2,797,934,1080,1920
212,3,793,933,1080,1920
212,4,799,933,1080,1920
212,5,794,931,1080,1920
212,6,790,930,1080,1920
212,7,752,936,1080,1920
212,8,756,937,1080,1920
212,9,794,984,1080,1920
212,10,791,981,1080,1920
212,11,657,1057,1080,1920
212,12,716,1038,1080,1920
212,13,822,1137,1080,1920
212,14,944,1118,1080,1920
212,15,881,1033,1080,1920
212,16,906,1018,1080,1920
212,17,889,1002,1080,1920
212,18,909,979,1080,1920
212,19,865,995,1080,1920
212,20,873,978,1080,1920
212,21,857,1009,1080,1920
212,22,864,991,1080,1920
212,23,497,1360,1080,1920
212,24,512,1376,1080,1920
212,25,748,1466,1080,1920
212,26,818,1474,1080,1920
212,27,640,1715,1080,1920
212,28,668,1777,1080,1920
212,29,602,1752,1080,1920
212,30,620,1817,1080,1920
212,31,730,1748,1080,1920
212,32,761,1818,1080,1920
213,0,810,972,1080,1920
213,1,800,946,1080,1920
213,2,797,945,1080,1920
213,3,793,945,1080,1920
213,4,798,945,1080,1920
213,5,793,944,1080,1920
213,6,789,943,1080,1920
213,7,753,949,1080,1920
213,8,756,952,1080,1920
213,9,795,997,1080,1920
213,10,791,994,1080,1920
213,11,660,1073,1080,1920
213,12,722,1057,1080,1920
213,13,827,1163,1080,1920
213,14,951,1138,1080,1920
213,15,885,1056,1080,1920
213,16,906,1041,1080,1920
213,17,892,1025,1080,1920
213,18,907,1004,1080,1920
213,19,865,1018,1080,1920
213,20,868,1001,1080,1920
213,21,856,1032,1080,1920
213,22,859,1016,1080,1920
213,23,497,1375,1080,1920
213,24,512,1389,1080,1920
213,25,746,1479,1080,1920
213,26,821,1477,1080,1920
213,27,638,1717,1080,1920
213,28,670,1777,1080,1920
213,29,600,1755,1080,1920
213,30,619,1818,1080,1920
213,31,704,1754,1080,1920
213,32,762,1825,1080,1920
214,0,816,984,1080,1920
214,1,805,959,1080,1920
214,2,802,959,1080,1920
214,3,799,958,1080,1920
214,4,803,958,1080,1920
214,5,799,957,1080,1920
214,6,795,956,1080,1920
214,7,761,966,1080,1920
214,8,764,967,1080,1920
214,9,803,1009,1080,1920
214,10,799,1006,1080,1920
214,11,662,1090,1080,1920
214,12,731,1072,1080,1920
214,13,826,1195,1080,1920
214,14,955,1156,1080,1920
214,15,885,1096,1080,1920
214,16,906,1064,1080,1920
214,17,891,1058,1080,1920
214,18,907,1028,1080,1920
214,19,864,1052,1080,1920
214,20,871,1022,1080,1920
214,21,855,1069,1080,1920
214,22,863,1037,1080,1920
214,23,497,1391,1080,1920
214,24,512,1411,1080,1920
214,25,745,1480,1080,1920
214,26,821,1480,1080,1920
214,27,637,1718,1080,1920
214,28,670,1777,1080,1920
214,29,597,1753,1080,1920
214,30,621,1817,1080,1920
214,31,709,1753,1080,1920
214,32,767,1824,1080,1920
215,0,819,1000,1080,1920
215,1,808,971,1080,1920
215,2,805,970,1080,1920
215,3,801,970,1080,1920
215,4,807,969,1080,1920
215,5,804,968,1080,1920
215,6,800,967,1080,1920
215,7,763,978,1080,1920
215,8,770,980,1080,1920
215,9,805,1026,1080,1920
215,10,802,1024,1080,1920
215,11,662,1104,1080,1920
215,12,741,1087,1080,1920
215,13,816,1210,1080,1920
215,14,961,1175,1080,1920
215,15,883,1101,1080,1920
215,16,910,1074,1080,1920
215,17,891,1066,1080,1920
215,18,908,1039,1080,1920
215,19,864,1060,1080,1920
215,20,874,1036,1080,1920
215,21,855,1072,1080,1920
215,22,865,1050,1080,1920
215,23,496,1408,1080,1920
215,24,512,1424,1080,1920
215,25,744,1485,1080,1920
215,26,817,1480,1080,1920
215,27,636,1729,1080,1920
215,28,671,1778,1080,1920
215,29,597,1764,1080,1920
215,30,621,1817,1080,1920
215,31,713,1764,1080,1920
215,32,768,1833,1080,1920
216,0,825,1017,1080,1920
216,1,815,989,1080,1920
216,2,812,987,1080,1920
216,3,808,986,1080,1920
216,4,815,989,1080,1920
216,5,812,987,1080,1920
216,6,808,986,1080,1920
216,7,769,990,1080,1920
